Name,Category,Rating,Reviews,Location_Area,Has_Website
BLISS SPA AND SALON,Massage Spa,4.3,86,Ludhiana,1
ELEVEN SPA,Massage Spa,4.5,15,Ludhiana,0
Golden Thai Unisex Spa Centre,Massage Spa,4.6,128,Ludhiana,1
City of Gold Spa & Salon | Best Spa Centre in Ludhiana | Thai Massage in Ludhiana,Massage Spa,4.6,25,Ludhiana,1
True Bliss Thai Spa - Best Spa in Ludhiana,Massage Spa,4.9,33,Ludhiana,1
Natural Luxury Spa,Spa,5.0,11,Ludhiana,0
Diagnostic Hub,Auto Repair Shop,5.0,4,Ludhiana,1
Kumar Diesels,Diesel Engine Repair Service,4.8,38,Ludhiana,0
Gurmail Pharmacy,Pharmacy,3.8,50,Ludhiana,0
Nice Medicos,Pharmacy,4.6,26,Ludhiana,0
Talwar Medicos,Pharmacy,4.0,17,Ludhiana,1
Preet Medical Store,Pharmacy,3.0,2,Ludhiana,0
WAVE PHARMA,Pharmacy,5.0,6,Ludhiana,0
Kanwar Medicare,Pharmacy,4.6,5,Ludhiana,1
Singla Medical Hall,Pharmacy,4.0,16,Ludhiana,0
GoMechanic - Car Service Center Model Town,Auto Repair Shop,3.8,4,Ludhiana,1
Dhatt Motor Garage,Car Repair And Maintenance Service,3.9,10,Ludhiana,0
Super Fine Bakery,Bakery,4.3,636,Ludhiana,0
RL Bake Studio,Bakery,4.9,37,Ludhiana,0
Neetu Bakers,Bakery,4.1,136,Ludhiana,1
The cakes empire,Bakery,5.0,38,Ludhiana,1
Cake By Divya,Bakery,5.0,81,Ludhiana,0
Hero bakery,Bakery,4.1,221,Ludhiana,0
Hero Bakery,Bakery,4.2,1435,Ludhiana,0
Oaza Day Spa,Massage Spa,4.6,34,Ludhiana,0
Star Spa Radiance Centre,Massage Spa,4.9,51,Ludhiana,1
Cake Kraft Shop,Bakery,4.7,41,Ludhiana,0
Kanha Bakery,Bakery,3.6,101,Ludhiana,0
Blissful cakes by Deep (BCD),Bakery,5.0,10,Ludhiana,0
Krystal Cooking Institute,Bakery,4.8,599,Ludhiana,1
Lake view spa,Spa,5.0,2,Ludhiana,0
Krishna Unisex Salon,Hair Salon,4.6,11,Ludhiana,0
Toni&Guy,Hair Salon,4.5,204,Ludhiana,1
Barista Cafe,Coffee Shop,4.7,84,Ludhiana,1
Triesto Cafe - Coffee Roasters & Italian Kitchen,Restaurant,4.6,244,Ludhiana,1
