Name,Category,Rating,Reviews,Location_Area,Has_Website
The cake shop,Restaurant,4.6,24,Jaipur,0
Pure Wellness Spa,Spa,4.6,58,Jaipur,1
Da Vinci Spa - Massage Centre Near Railway Station Sindhi Camp,Massage Spa,4.8,166,Jaipur,1
Alone thai spa,Spa,4.9,67,Jaipur,0
The Magic Moments Spa,Massage Spa,4.5,20,Jaipur,1
Hello kitty wellness spa,Massage Spa,4.6,20,Jaipur,0
Hello Kitty Thai Spa Massage nearby Jaipur,Spa,4.0,121,Jaipur,1
Blue Heaven Spa,Spa,4.6,27,Jaipur,0
Royal Pharmacy/Medical Station road sindhi camp,Pharmacy,4.9,41,Jaipur,1
Shield Pharmacy 2.0,Pharmacy,5.0,2,Jaipur,0
Satyam Medical & Provision Store - Chandpole -Jaipur. Free-HomeDelivery,Pharmacy,4.7,43,Jaipur,0
Shalimar Pharmacy,Pharmacy,5.0,41,Jaipur,0
Dugar Medical Store,Pharmacy,4.9,34,Jaipur,0
Hanumangarh Medical Store,Pharmacy,4.6,85,Jaipur,0
Apollo Pharmacy C Scheme,Pharmacy,4.0,64,Jaipur,1
Medkart Pharmacy - Bani Park - Jaipur,Pharmacy,4.9,156,Jaipur,1
Shree Ag Pharma,Pharmacy,5.0,1,Jaipur,0
Apollo Pharmacy Bani Park,Pharmacy,4.0,53,Jaipur,1
Dawaa Dost - Jaipur Railway Station,Pharmacy,4.9,2039,Jaipur,1
Abhinav pharmacy,Pharmacy,5.0,49,Jaipur,1
Shapal Homeopathy Pharmacies,Homeopathic Pharmacy,5.0,1,Jaipur,0
Medkart Pharmacy - Raja Park - Jaipur,Pharmacy,4.9,187,Jaipur,1
M2 Pharmacy,Pharmacy,4.9,52,Jaipur,0
Agarwal Medical Store,Pharmacy,4.0,50,Jaipur,0
SS Pharmacy,Pharmacy,4.7,129,Jaipur,1
Doughchemy,Bakery,5.0,9,Jaipur,0
BUN BAKERS,Restaurant,5.0,1,Jaipur,1
A M BAKERSS,Bakery,4.2,5,Jaipur,0
Pinkcity treat cafe,Bakery,5.0,4,Jaipur,0
Pappi Bakers & General Store,Bakery,5.0,1,Jaipur,0
Tiktek,Bakery,2.5,2,Jaipur,0
Welcome Thai Spa,Massage Spa,4.5,16,Jaipur,1
7Cscent Spa,Day Spa,4.6,34,Jaipur,0
Love Spa,Spa,5.0,2,Jaipur,0
