Name,Category,Rating,Reviews,Location_Area,Has_Website
Dr Aditya R Joshi/ BEST BRACES SPECIALIST| Best Dental clinic in indore,Dentist,4.9,39,Indore,0
Dr.Priyanka Rajpal Dental Clinic - Dentist in indore | Dental Clinic in Indore | Root Canal Treatment | Indore,Dental Clinic,4.7,159,Indore,1
Aesthetic Dental Clinic,Dental Clinic,4.9,34,Indore,0
Dr. Bhatia's Dento Facial Square Dental Cosmetic & ENT,Dental Clinic,4.7,275,Indore,0
Dr.Chhabra's Dental Clinic,Dentist,4.8,100,Indore,1
"GoMechanic - Car Garage Indore, Snehnagar",Auto Repair Shop,4.7,14,Indore,1
GoMechanic - Car Service Center Indore,Auto Repair Shop,3.4,21,Indore,1
"GoMechanic - Car Service & Repairs, Loha Mandi",Auto Repair Shop,5.0,3,Indore,1
One stop auto centre,Car Repair And Maintenance Service,4.3,6,Indore,0
GoMechanic - Car Service Station Indore,Auto Repair Shop,4.0,8,Indore,1
"GoMechanic - Car Garage Indore, Musakhedi",Auto Repair Shop,3.8,10,Indore,1
R.K Medical,Pharmacy,4.9,38,Indore,0
Dawai Wala Store,Pharmacy,4.7,72,Indore,0
Meet Medical Store,Pharmacy,4.2,6,Indore,0
indore drug house.(A retail medical store),Pharmacy,5.0,9,Indore,0
New Patidar Medical Stores,Pharmacy,4.9,159,Indore,1
BAJAJ PHARMACY MEDICAL AND CHEMIST SHOP,Pharmacy,5.0,4,Indore,0
Soni Pharmacy,Pharmacy,3.7,7,Indore,0
Koolwal And Sons,Pharmacy,4.8,39,Indore,0
✅𝐀𝐦𝐢𝐭 𝐃𝐫𝐮𝐠 𝐇𝐨𝐮𝐬𝐞- Discount Medical Store in Indore/Chemist/Critcal Care/ICU/Medicine Wholesalers/Cancer Medicine/Distributor,Pharmacy,4.2,40,Indore,0
Dawa Bulao Pharmacy,Pharmacy,5.0,6,Indore,1
Razvi Medical Store,Pharmacy,4.8,48,Indore,0
Gaurav Medical Stores,Pharmacy,3.5,30,Indore,0
Paras Medical Store,Pharmacy,4.1,67,Indore,0
Deepali Dental Clinic,Dentist,4.9,56,Indore,1
Dr Subhash Garg Dental Clinic- A Multispeciality Dental Centre /Dr.Deepak Agrawal,Dentist,4.7,108,Indore,1
Divya Dental clinic Sapna Sangeeta,Dentist,4.8,19,Indore,1
Aesthetic Dental Clinic (Dr.Akash Verma & Dr.Apoorva Verma),Dentist,5.0,5,Indore,0
Dr Kamlesh Badonia Dentist | Care N Cure Dental Clinic,Dental Clinic,4.8,9,Indore,1
DIGIDENT INDIA PRIVET LIMITED,Dentist,1.0,1,Indore,1
Poonam's Patisserie | Best Bakery in Indore,Bakery,4.5,161,Indore,0
Bombay Bakers And Cake Shop,Bakery,4.4,233,Indore,0
Baker's Lounge,Bakery,4.1,1103,Indore,0
"Happy Oven Bakery, Indrapuri",Bakery,4.4,278,Indore,0
Fantasy Bakery,Bakery,3.8,273,Indore,1
Bakes24 Cake Delivery in Indore,Bakery,4.4,78,Indore,1
"Dev's Bakery, Indrapuri",Bakery,4.0,871,Indore,0
Deep Bakery,Bakery,4.2,32,Indore,0
New Ganesh Bakers,Bakery,3.3,122,Indore,0
Bombay Bakery,Bakery,4.1,1261,Indore,0
Online Bakers Indore,Bakery,4.8,249,Indore,1
Cakes & Craft,Bakery,3.9,238,Indore,0
Jain Bakery,Bakery,4.4,42,Indore,1
Ganesh Bakery Sindhi Colony,Bakery,4.1,530,Indore,0
Happy Baking Company | Best cake shop in Indore | Best Bakery in Indore | Best Rating on Zomato and Swiggy,Bakery,5.0,14,Indore,1
Cake Ondoor - Cake Delivery in Indore,Cake Shop,5.0,103,Indore,0
Prakash Bakery,Bakery,4.0,166,Indore,0
TRENDS,Clothing Store,4.0,1091,Indore,1
Cityvibes,Men'S Clothing Store,4.9,677,Indore,1
"Morni - Suits, Indowestern Dresses, and Gowns",Clothing Store,4.8,392,Indore,1
Kiyora Thai Spa Indore,Day Spa,4.0,21,Indore,1
New Spa Family Salon,Spa,4.0,1,Indore,1
Absolute spa,Spa,4.8,267,Indore,1
Pure Bliss Spa,Health Spa,4.9,59,Indore,1
Indore premium thai spa,Day Spa,4.7,281,Indore,1
Nakshatra Spa and Wellness,Spa,4.7,251,Indore,1
S K Bakers,Bakery,4.6,7,Indore,0
Mhow Bakers And Sons,Bakery,5.0,1,Indore,0
Shri Ganesh Bakery,Bakery,3.9,24,Indore,0
Bake samosa,Restaurant,3.0,4,Indore,0
The sweet jar,Bakery,5.0,3,Indore,1
AMIR BAKERS,Bakery,1.0,1,Indore,0
EVERYDAY BAKERS,Wholesale Bakery,0.0,0,Indore,0
The bakery shop,Bakery,0.0,0,Indore,0
CFS Gym | Airport road,Gym,4.6,154,Indore,0
S2 FITNESS,Gym,4.2,180,Indore,0
Oxygen The Fitness Zone,Gym,3.3,81,Indore,0
SR Thakur Gymnasium,Gym,4.2,170,Indore,0
Vital plus gym,Gym,4.5,14,Indore,1
The One Fitness Zone,Gym,4.9,29,Indore,0
New Look Hair Salon,Hair Salon,4.1,10,Indore,0
Billu Barber,Hair Salon,4.5,6,Indore,0
The Lemon Saloon,Hair Salon,4.5,6,Indore,0
Virus hair studio & Academy,Hair Salon,3.2,23,Indore,0
Krishna Hair Salon,Hair Salon,4.3,12,Indore,0
Guru ka poha,Breakfast Restaurant,4.8,74,Indore,0
Naadbramha Idli - Airport Road (Indore),Restaurant,4.5,129,Indore,1
Karnavat Bhojan Prasadi,North Indian Restaurant,4.1,1266,Indore,0
Mosa Jalebi Bhandar,Fast Food Restaurant,3.9,3500,Indore,0
Shree Khodiyar Cafe,Restaurant,4.0,103,Indore,1
Pavino Vada Pav & Cafe,Fast Food Restaurant,4.9,40,Indore,0
La Pino'z Pizza Kalani Nagar Airport Road,Pizza Restaurant,4.4,674,Indore,1
Sneh Sweets Chat Chaupati,Fast Food Restaurant,3.7,743,Indore,1
AB's Chaat (All-time Best Serves Chaat),Fast Food Restaurant,5.0,19,Indore,0
Pratishtha Makeovers Salon & Academy,Beauty Salon,4.3,82,Indore,0
Shree ji dental care,Dentist,0.0,0,"ext2, Indore",0
Shiva Chinese Wok (Kalani Nagar),Chinese Restaurant,4.2,175,Indore,0
TAJ INDORI ZAYKA,North Indian Restaurant,4.0,7,Indore,0
S4 Matrix Salons,Hair Salon,3.4,5,Indore,0
Prity's Hair & Beauty Salon,Hair Salon,0.0,0,Indore,0
SK-27 Gym Indore,Gym,4.3,143,Indore,0
Kardam gym,Gym,4.9,50,Indore,0
City Gymkhana Club,Gym,4.1,67,Indore,0
Body Rock Cardio Gym,Gym,4.3,70,Indore,0
Shree Ram GYM,Gym,4.2,5,Indore,0
Maxx Fit Gym,Gym,4.3,237,Indore,0
H2 Health Club - The Female Workout Studio,Fitness Center,4.9,167,Indore,1
Mumbai Vada Pav,Marathi Restaurant,4.2,62,Indore,0
THE TWINZ FITNESS STUDIO,Gym,4.3,9,Indore,1
Dr. Moiz Saifee Rampurawala,Dentist,4.9,25,Indore,1
Supreme Dental Care & Implant Centre,Dentist,4.7,42,Indore,0
GoMechanic - The Car Repair Point Indore,Auto Repair Shop,4.1,127,Indore,1
GoMechanic - Indore (H.Q.),Auto Repair Shop,4.8,35,"Siyaganj, Indore",1
Ajmer Automobile,Car Repair And Maintenance Service,4.4,10,Indore,0
Shree Nakoda Parshva Medical Agency,Pharmacy,4.9,135,Indore,0
Medimall dawa bazar indore,Pharmacy,4.5,15,Indore,0
The Cake Slice,Bakery,4.9,14,Indore,1
The Mad Bakers,Bakery,3.3,63,Indore,0
Easymedico (Paras Medical Store),Pharmacy,4.9,36,Indore,0
Suraj Medical Hall,Pharmacy,4.2,25,Indore,0
"Wellness Forever Pharmacy - Yashwant Niwas Road, Indore",Pharmacy,4.9,188,Indore,1
MedXpert Pharmacy - Online Medicine Delivery Indore,Pharmacy,4.9,119,Indore,1
Sweet Craft,Bakery,4.9,142,Indore,1
Das Bakers,Bakery,4.1,143,Indore,0
MiniMe Bakers,Bakery,4.5,23,Indore,1
Star Bally Bakers | Best home bakers in indore | 100% eggless | Fresh cakes | Customised cakes,Bakery,4.9,111,Indore,1
Monica Bakery,Bakery,4.0,135,Indore,1
Dr Joshi's Chest and Dental clinic.,Dentist,5.0,24,Indore,1
Badlani Multispeciality Dental Clinic,Dentist,4.9,35,Indore,1
OLIVE DENTAL & PHYSIO,Dentist,4.9,25,Indore,0
The Dental 360 dental clinic | Best dentist in Indore |Dr Manish Patel dentist | दाँत का अस्पताल,Dentist,5.0,99,Indore,1
Glamazon Beauty Salon,Hair Salon,4.7,191,Indore,1
The Master Mechanic,Car Repair And Maintenance Service,3.4,83,Indore,1
myTVS - Tata Motors - Indore,Auto Repair Shop,4.7,605,Indore,1
myTVS Car Garage | Musakhedi,Auto Repair Shop,4.7,142,Indore,1
Chetak Service Center Pipliyahana Indore,Car Repair And Maintenance Service,4.8,37,Indore,0
"GoMechanic - Automobile Repair Service, Pipliyahana",Car Repair And Maintenance Service,4.3,3,"Bhopal, Indore",1
"GoMechanic - Car Service Center, Musakhedi",Auto Repair Shop,3.9,34,Indore,1
Meera Chemist,Pharmacy,3.4,30,Indore,0
"Wellness Forever Pharmacy - Anand Bazar, Saket Square, Indore",Pharmacy,4.6,124,Indore,1
Wellness Point,Pharmacy,3.9,49,Indore,0
Gore Pharmacy,Pharmacy,4.9,104,Indore,0
Goyal Medical Store,Pharmacy,4.6,53,Indore,0
"Wellness Forever Pharmacy - Opposite Atal Dwar, Nehru Nagar, Indore",Pharmacy,4.9,56,Indore,1
VIP Car Ac,Car Repair And Maintenance Service,3.3,3,Indore,0
The Sun Shine Salon & Spa,Spa,4.9,126,Indore,1
Relaxing spa & family salon,Spa,4.0,4,"wine, Indore",0
