Name,Category,Rating,Reviews,Location_Area,Has_Website
Pulse Fitness,Gym,4.5,116,Surat,0
CFS Gym,Gym,4.8,158,Surat,1
Titan Gym,Gym,4.9,7,Surat,0
Fitness Zone Gym,Gym,4.6,142,Surat,1
S P BAKERS,Bakery,5.0,2,Surat,0
Dr. Pratik Kela,Dentist,4.9,2533,Surat,0
Dr. Preeti Shah,Dentist,5.0,249,Surat,1
Vedansh Dental Care,Dentist,5.0,47,Surat,1
Dent Arena - Teeth Whitening | Root Canal Treatment | Smile Designing Clinic In Athwa Surat,Dentist,5.0,518,Surat,1
The Dental Clinic - Dr. Nirav Vinod Jain,Dentist,4.9,17,Surat,1
Oraface Dental Clinic || Best Oral & maxillofacial surgeon/ Best Implantologist / Best Dental Clinic,Dental Clinic,5.0,43,Surat,0
My Dental Clinic,Dental Clinic,4.8,145,Surat,0
World of Smile Dental Clinic,Dentist,5.0,147,Surat,0
Insiyah Dental Studio,Dentist,4.9,247,Surat,0
Aarna Dental Clinic,Dentist,5.0,249,Surat,1
Smile centre Dental Clinics,Orthodontist,4.9,322,Surat,1
Fit Zone Fitness Gym,Gym,4.9,14,Surat,0
Modern Gym,Gym,4.8,19,Surat,0
Sasumaa Gujarati Thali,Vegetarian Restaurant,4.1,6221,Surat,1
Hotel Aatithya,South Indian Restaurant,4.1,3790,Surat,0
Kansar-Gujarati Thali,Gujarati Restaurant,4.1,4174,Surat,0
4M's Kitchen,Restaurant,4.9,229,Surat,1
Shree Sainath Snacks,South Indian Restaurant,4.5,5086,Surat,0
Wok On Fire,Chinese Restaurant,4.8,133,Surat,1
Chicken hut,Restaurant,4.5,540,Surat,1
Mysore Cafe,South Indian Restaurant,4.3,7846,Surat,0
Chamunda Tea,Indian Restaurant,4.0,2446,Surat,0
Al Khalifa Chicken Food,Restaurant,4.4,1454,Surat,0
Bhai Bhai Omelette Center,Fast Food Restaurant,4.2,4068,Surat,0
Shree Krishna Restaurant,Kerala Restaurant,4.1,489,Surat,0
Hotel Radha Krishna,South Indian Restaurant,3.9,1546,Surat,1
Catch Up Restaurant,Non Vegetarian Restaurant,4.3,450,Surat,0
Jalaram Khichdi,Gujarati Restaurant,4.1,1204,Surat,0
