Name,Category,Rating,Reviews,Location_Area,Has_Website
RITUAL daily coffee,Cafe,4.4,185,Mumbai,1
Dr. Shivani’s Dental Clinic,Dental Clinic,4.9,197,Mumbai,1
URBAN SMILES DENTAL CLINIC,Dental Clinic,5.0,1150,Mumbai,1
i-Smile Dental,Dental Clinic,4.9,593,Mumbai,1
32 Pearls Dental Clinic,Dental Clinic,4.8,304,Mumbai,1
Aesthetic Smile Dental Clinic,Dental Clinic,4.9,137,Mumbai,0
Masters of Dentistry MD DENTAL CLINIC,Dental Clinic,4.8,239,Mumbai,1
Dr. Beranis Om Dental Clinic,Dental Clinic,4.7,72,Mumbai,1
Bombay Dental Specialties,Dental Clinic,5.0,1323,Mumbai,1
Luxury Fix,Auto Repair Shop,4.6,367,Mumbai,1
"S.S. MANI AUTO WORKS : Luxury Car Servicing & Repair in Sion, dadar I Multi Brand car I Car AC Repair & Service in Sion,dadar",Car Repair And Maintenance Service,4.9,51,Mumbai,0
myTVS - autofaktory Sakinaka,Car Repair And Maintenance Service,4.6,413,Mumbai,0
Chandan Auto Works,Car Repair And Maintenance Service,4.9,53,Mumbai,1
Popular Auto Repairs,Car Repair And Maintenance Service,4.7,73,Mumbai,0
Plan Dental | Dentist and Dental Clinic in Mahim,Dental Clinic,5.0,305,Mumbai,1
Smile M'Brace Complete Dental Care,Dental Clinic,4.8,322,Mumbai,1
Dr Jennifer’s Tooth Booth Dental Clinic,Dental Clinic,4.9,247,Mumbai,1
More Smiles Dental Clinic,Dental Clinic,4.9,249,Mumbai,1
"Dr. Kavita’s Designer Smiles Multispeciality Dental Clinic, Vileparle",Dental Clinic,4.9,776,Mumbai,1
The Curve Dental Solutions,Dental Clinic,4.9,446,Mumbai,1
𝐃𝐫 𝐉𝐢𝐠𝐧𝐞𝐬𝐡 𝐍 𝐌𝐞𝐡𝐭𝐚,Dental Clinic,5.0,560,Mumbai,1
Kenia Dental Clinic – Best Dentist in Santacruz West,Dental Clinic,4.9,181,Mumbai,1
The Dental House Dental Clinic Chembur,Dental Clinic,4.9,699,Mumbai,1
Dentist Dr.Manthan Desai MDS Dental Clinic,Dental Clinic,5.0,143,Mumbai,1
Garden Dental Clinic,Dental Clinic,4.9,261,Mumbai,1
MotoFyx - Luxury Cars Repair & Service Center in Mumbai,Car Repair And Maintenance Service,4.4,396,Mumbai,1
Shalom Multi Car Service Centre,Car Repair And Maintenance Service,4.5,281,Mumbai,1
Morii cafe,Cafe,4.5,183,Mumbai,1
Café Arpan,Cafe,4.8,517,Mumbai,1
Third Wave Coffee,Cafe,4.7,1168,Mumbai,1
Aromas Café & Bistro,Cafe,4.2,10060,Mumbai,1
Tattva Bar & Cafe Mumbai,Cafe,4.6,660,Mumbai,1
Cococart & Cafe T1C Departure,Chocolate Cafe,4.8,1787,Mumbai,1
Once Upon A Dine Cafe,Cafe,4.3,870,Mumbai,0
Cafe Irani Chaii,Cafe,4.4,6268,Mumbai,1
Morya Luxury Car Care,Auto Repair Shop,4.8,152,Mumbai,0
The Complete Car Care,Car Repair And Maintenance Service,4.7,64,Mumbai,0
DYD India | Doorstep Car Repair,Car Repair And Maintenance Service,4.0,37,Mumbai,1
Highway Car Auto,Car Repair And Maintenance Service,4.3,10,Mumbai,1
Sultan car A/C work shop,Car Repair And Maintenance Service,4.8,58,Mumbai,1
GoMechanic - Hare Krishna Automobile,Auto Repair Shop,4.6,159,Mumbai,1
R.S Autonics,Car Repair And Maintenance Service,4.6,35,Mumbai,0
Dr Iti's Tooth Fairy Clinic,Dental Clinic,5.0,625,Mumbai,1
Om Datta Dental Clinic | Dentist in Ghatkopar West,Dental Clinic,4.9,1195,Mumbai,1
Dr Akruti Mehta,Dental Clinic,4.9,152,Mumbai,0
Dr Patel Dental Care Clinic in Lokhandwala Andheri West l RCT l dental implants in Andheri West,Dentist,4.9,331,Mumbai,1
OmniDentz Multispeciality Dental Care,Dental Clinic,4.9,400,Mumbai,1
Smile Dental Hospital,Dental Clinic,4.9,347,Mumbai,1
Opal Dental Care Studio,Dentist,4.9,146,Mumbai,1
Smile Essential,Dental Clinic,4.8,169,Mumbai,1
House of tooth,Dentist,4.9,147,Mumbai,1
Signature Smiles,Dental Clinic,4.8,221,Mumbai,1
Smile Tales - Multispeciality Dental Clinic and Child Dental Care Dadar|Dentist in Dadar|Child Dentist in Dadar,Dental Clinic,5.0,439,Mumbai,1
The Dental Cove,Dental Clinic,5.0,87,Mumbai,1
The Dental Space,Dental Clinic,5.0,106,Mumbai,1
GoMechanic - Gautamlabdhi,Auto Repair Shop,4.4,108,Mumbai,1
DRM Motors,Car Repair And Maintenance Service,4.6,112,Mumbai,1
Amir Auto garage,Car Repair And Maintenance Service,4.9,27,Mumbai,0
Praju Auto Garage,Auto Repair Shop,3.9,140,Mumbai,1
Hindustan Automobile,Auto Body Shop,4.5,27,Mumbai,0
Gomes Auto,Car Repair And Maintenance Service,4.7,46,Mumbai,0
Meet Mr. Mechanic,Auto Repair Shop,4.9,87,Mumbai,0
GoMechanic - Balaji Automobile Service,Auto Repair Shop,3.6,167,Mumbai,1
The Func Dent - Dental Clinic,Dental Clinic,5.0,164,Mumbai,1
CocoBroma Coffee Cafe Andheri west,Cafe,4.6,327,Mumbai,0
Cafe Mysore,Cafe,4.3,6058,Mumbai,1
Puppy Cuddles Dog Café,Dog Cafe,4.7,8151,Mumbai,1
Earth Cafe @ Juhu,Vegetarian Cafe And Deli,3.9,651,Mumbai,1
Nude Food Cafe,Mediterranean Restaurant,4.4,1073,Mumbai,1
The Bluebop Cafe,Restaurant,4.4,893,Mumbai,0
Greg’s Cafe,Cafe,4.6,288,Mumbai,1
The Trans Cafe,Cafe,4.7,114,Mumbai,0
Ottoman Cafe,Cafe,4.4,829,Mumbai,1
Grandmama's Cafe - Ghatkopar,Cafe,4.1,1824,Mumbai,1
Momo Cafe,Cafe,4.2,910,Mumbai,1
The Bigg Small Cafe + Bar,Fast Food Restaurant,4.3,1715,Mumbai,0
Boulevard - 24 Hour Coffee Shop - The Orchid,Cafe,4.2,307,Mumbai,1
Lalco Cafe,Restaurant,4.9,272,Mumbai,1
"EL&N London - Jio World Plaza, Mumbai",Cafe,4.5,693,Mumbai,1
The Barmecha House,Coffee Shop,4.4,111,Mumbai,0
Hasnain Auto Electric & Car AC Work,Car Repair And Maintenance Service,5.0,74,Mumbai,0
AutoTechNix | Car Repair Shop In Andheri East,Car Repair And Maintenance Service,4.1,30,Mumbai,1
GoMechanic - Multi Brand Car Service Center,Auto Repair Shop,3.9,8,Mumbai,1
Umar auto garage,Car Repair And Maintenance Service,4.7,110,"W, Mumbai",0
"My FNG - Multi Brand Car Garage & Repairs at SV Rd, Vile Parle West",Auto Repair Shop,4.4,8,Mumbai,1
Unicool Car Aircon,Car Repair And Maintenance Service,4.7,506,Mumbai,0
GoMechanic - Autoriders Plus,Auto Repair Shop,4.1,64,Mumbai,1
SONI AUTO WORKS,Auto Repair Shop,5.0,24,Mumbai,0
Car Repair | Car Workshop | Car Breaks- Sai Motor Service,Car Repair And Maintenance Service,3.7,3,Mumbai,0
Auto Solutions,Auto Repair Shop,4.0,25,Mumbai,1
Shree Sai Auto Garage,Car Repair And Maintenance Service,4.9,36,Mumbai,0
Vailankanni Auto Works,Car Repair And Maintenance Service,4.8,13,Mumbai,0
