Name,Category,Rating,Reviews,Location_Area,Has_Website
Mantra Spa - The Luxurious Spa,Spa,4.8,516,Sahibzada Ajit Singh Nagar,0
Urban Neyon Luxury Spa & Beauty,Spa,5.0,7,Sahibzada Ajit Singh Nagar,0
Sun flower Salon & Spa,Spa,4.6,98,"Sahibzada Ajit Singh Nagar, Kharar",1
Mojjo The Luxury Spa,Spa,4.5,228,Sahibzada Ajit Singh Nagar,0
Baalke Spa & Wellness,Spa,4.7,354,Sahibzada Ajit Singh Nagar,0
Tritam Spa and Wellness,Spa,4.5,280,Sahibzada Ajit Singh Nagar,1
Queen Beauty Spa,Spa,4.9,247,"Chandigarh, Sahibzada Ajit Singh Nagar",1
Sukoon Luxury Spa Beauty,Spa,4.5,16,Sahibzada Ajit Singh Nagar,0
Jardo Spa & Beauty - Best Spa in Mohali,Spa,4.1,131,Sahibzada Ajit Singh Nagar,1
Royal Z Spa,Spa,4.5,125,Sahibzada Ajit Singh Nagar,0
Black orchid wellness spa and salon,Spa,4.4,57,Sahibzada Ajit Singh Nagar,1
Divine salon & spa unisex,Spa,4.6,45,Sahibzada Ajit Singh Nagar,0
Family Spa Mohali,Massage Spa,4.4,20,Sahibzada Ajit Singh Nagar,1
Mystic Spring Oasis Spa II Premium Rooms II Jacuzzi Bath II Beautiful Ambience,Day Spa,4.7,53,Sahibzada Ajit Singh Nagar,1
Black Orchid Salon and Welness Spa,Spa,4.7,83,Sahibzada Ajit Singh Nagar,1
The Villa Retreat Thai Spa,Spa,3.0,2,Sahibzada Ajit Singh Nagar,0
Sector 117 Mohali,Clothing Store,0.0,0,Sahibzada Ajit Singh Nagar,0
Pink Patola,Boutique,5.0,31,Sahibzada Ajit Singh Nagar,1
HashtagLuxury,Clothing Store,4.0,2,Sahibzada Ajit Singh Nagar,0
Aman Chatha Designs,Fashion Designer,5.0,1,Sahibzada Ajit Singh Nagar,0
FARIS TAILORS & DRAPERS,Clothing Store,4.3,3,Sahibzada Ajit Singh Nagar,0
Teeverse Ink,Clothing Store,0.0,0,Sahibzada Ajit Singh Nagar,0
Third Wave Coffee,Cafe,4.7,164,Sahibzada Ajit Singh Nagar,1
PENTOS,Cafe,4.9,60,Sahibzada Ajit Singh Nagar,1
IndiSuBb - Casual Desi Cafe,Cafe,4.6,240,Sahibzada Ajit Singh Nagar,1
Tapiocha Bubble Bar & Café,Bubble Tea Store,4.7,120,Sahibzada Ajit Singh Nagar,1
RETRO MOCHA coffee,Restaurant,4.6,45,Sahibzada Ajit Singh Nagar,1
Café Coffee Day,Cafe,4.1,155,Sahibzada Ajit Singh Nagar,1
"Got Tea - Mohali, Sector 68",Cafe,4.8,311,Sahibzada Ajit Singh Nagar,1
SabeHub– 3rd Space for Founders & Remote Workers,Workers' Club,4.8,236,Sahibzada Ajit Singh Nagar,1
Triesto Cafe - Coffee Roasters & Italian Kitchen,Cafe,4.7,65,Sahibzada Ajit Singh Nagar,1
Au Four Sec 70,Bakery,4.3,72,Sahibzada Ajit Singh Nagar,1
Brewbakes Express Jubilee Walk,Restaurant,4.9,33,Sahibzada Ajit Singh Nagar,1
Sandburgs,Hamburger Restaurant,4.7,671,Sahibzada Ajit Singh Nagar,1
