Name,Category,Rating,Reviews,Location_Area,Has_Website
"Clove Dental Clinic - Viman Nagar, Pune",Dental Clinic,4.7,541,Pune,1
Dr. AWANTHI'S Cosmetic Implant Dental Clinic,Dental Clinic,4.8,935,Pune,1
Dr. Thareja's Dental Care | Dentist in Kalyani Nagar Pune,Dental Clinic,4.9,386,Pune,1
Dr Ratnika's - Smile Up Dental Clinic,Dental Clinic,4.8,1073,Pune,1
Morya Dental Clinic -Advanced Root Canal & Multispeciality Dental Clinic Pune,Dental Clinic,5.0,461,Pune,1
"Dentcity Dental Clinic in kharadi | Dentist in Kharadi, Pune | Root Canal, Wisdom Tooth Extraction & Dental Implant",Dental Clinic,4.9,551,Pune,1
Braces and Smiles MultiSpeciality Dental Clinic,Dental Clinic,4.9,393,Pune,1
32 smiles,Dental Clinic,4.9,444,Pune,1
Dixit Dental Care,Dental Clinic,5.0,546,Pune,1
Raj Dental surgery & implant clinic(since 2001),Dental Clinic,4.9,882,Pune,1
Dr Neelam Jaiswal - Dental Clinic In Kharadi | Root Canal Specialist Near Me,Dental Clinic,4.8,560,Pune,1
DR RATHOD DENTAL CLINIC,Dental Clinic,4.9,643,Pune,0
"Clove Dental Clinic - Kalyani Nagar, Pune",Dental Clinic,4.9,176,Pune,1
Dental Kraft,Dental Clinic,4.9,185,Pune,0
"Apollo Dental Clinic, Viman Nagar | Best Dental Clinic in Pune | Root Canals, Aligners, Implants, Crowns",Dental Clinic,4.9,322,Pune,1
Dental 101- An AIIMS Alumni Initiative | Dental Implants | Braces | RCT | Best Dental Clinic In Pune | Dentist In Kharadi |,Dental Clinic,4.9,169,Pune,1
Classic Salon - Best Salon in Pune,Beauty Salon,4.7,134,Pune,0
Geetanjali Salon,Hair Salon,4.8,1934,Pune,1
Hair Mining Unisex Salon,Beauty Salon,4.8,178,Pune,1
